,n_features,n_samples,class_ratio,distributions,balancer,classifier,accuracy,precision,recall,F1 score,ROC AUC Score,cluster distance
2292,2,100000,0.001,multivariate_normal 2 feat.,RandomOverSampler,Random Forest,0.99875,0.25,0.0434782608695652,0.074074074074074,0.5216640440854808,2.5
2293,2,100000,0.001,multivariate_normal 2 feat.,RandomOverSampler,XGboost,0.99765,0.125,0.1739130434782608,0.1454545454545454,0.5862557158123145,2.5
2294,2,100000,0.001,multivariate_normal 2 feat.,RandomOverSampler,Lightgbm,0.9964,0.1111111111111111,0.3043478260869565,0.1627906976744186,0.6507723011898466,2.5
2295,2,100000,0.001,multivariate_normal 2 feat.,SMOTE,Logistic Regression,0.9177,0.0120264582080577,0.8695652173913043,0.0237247924080664,0.8936603180614228,2.5
2296,2,100000,0.001,multivariate_normal 2 feat.,SMOTE,Decision Tree,0.96395,0.0084507042253521,0.2608695652173913,0.0163710777626193,0.6128145193058975,2.5
2297,2,100000,0.001,multivariate_normal 2 feat.,SMOTE,Random Forest,0.9678,0.0125588697017268,0.3478260869565217,0.0242424242424242,0.658169938908005,2.5
2298,2,100000,0.001,multivariate_normal 2 feat.,SMOTE,XGboost,0.95835,0.0120481927710843,0.4347826086956521,0.0234466588511137,0.6968677022053621,2.5
2299,2,100000,0.001,multivariate_normal 2 feat.,SMOTE,Lightgbm,0.9585,0.0132689987937273,0.4782608695652174,0.0258215962441314,0.7186568902063459,2.5
2300,2,100000,0.001,multivariate_normal 2 feat.,BorderlineSMOTE,Logistic Regression,0.99525,0.108695652173913,0.4347826086956521,0.1739130434782609,0.7153389441335797,2.5
2301,2,100000,0.001,multivariate_normal 2 feat.,BorderlineSMOTE,Decision Tree,0.9979,0.1481481481481481,0.1739130434782608,0.1599999999999999,0.5863808597278174,2.5
2302,2,100000,0.001,multivariate_normal 2 feat.,BorderlineSMOTE,Random Forest,0.99835,0.25,0.217391304347826,0.2325581395348837,0.6083202204274046,2.5
2303,2,100000,0.001,multivariate_normal 2 feat.,BorderlineSMOTE,XGboost,0.99825,0.2272727272727272,0.217391304347826,0.2222222222222222,0.6082701628612034,2.5
2304,2,100000,0.001,multivariate_normal 2 feat.,BorderlineSMOTE,Lightgbm,0.9979,0.1724137931034483,0.217391304347826,0.1923076923076923,0.6080949613794995,2.5
2305,2,100000,0.001,multivariate_normal 2 feat.,SVMSMOTE,Logistic Regression,0.99565,0.119047619047619,0.4347826086956521,0.1869158878504672,0.7155391743983842,2.5
2306,2,100000,0.001,multivariate_normal 2 feat.,SVMSMOTE,Decision Tree,0.99785,0.1666666666666666,0.217391304347826,0.1886792452830188,0.608069932596399,2.5
2307,2,100000,0.001,multivariate_normal 2 feat.,SVMSMOTE,Random Forest,0.99825,0.2272727272727272,0.217391304347826,0.2222222222222222,0.6082701628612034,2.5
2308,2,100000,0.001,multivariate_normal 2 feat.,SVMSMOTE,XGboost,0.9981,0.2,0.217391304347826,0.2083333333333333,0.6081950765119017,2.5
2309,2,100000,0.001,multivariate_normal 2 feat.,SVMSMOTE,Lightgbm,0.99755,0.1388888888888889,0.217391304347826,0.1694915254237288,0.6079197598977956,2.5
2310,4,100000,0.1,multivariate_normal 4 feat.,Unbalanced,Logistic Regression,0.94915,0.8007357449417535,0.6536536536536537,0.7197575089556351,0.8178000520240272,2.5
2311,4,100000,0.1,multivariate_normal 4 feat.,Unbalanced,Decision Tree,0.9204,0.5967588179218303,0.6266266266266266,0.611328125,0.7898159241343332,2.5
2312,4,100000,0.1,multivariate_normal 4 feat.,Unbalanced,Random Forest,0.9456,0.7805178791615289,0.6336336336336337,0.6994475138121546,0.8069290265712885,2.5
2313,4,100000,0.1,multivariate_normal 4 feat.,Unbalanced,XGboost,0.9471,0.7831325301204819,0.6506506506506506,0.7107709130672498,0.8153264363129933,2.5
2314,4,100000,0.1,multivariate_normal 4 feat.,Unbalanced,Lightgbm,0.9481,0.7860548271752086,0.6601601601601602,0.7176278563656148,0.820108965759449,2.5
2315,4,100000,0.1,multivariate_normal 4 feat.,ADASYN,Logistic Regression,0.84065,0.3791421020532629,0.9334334334334334,0.5392511204279312,0.8818928082621005,2.5
2316,4,100000,0.1,multivariate_normal 4 feat.,ADASYN,Decision Tree,0.8802,0.4401683704149128,0.7327327327327328,0.549962434259955,0.8146498904192494,2.5
2317,4,100000,0.1,multivariate_normal 4 feat.,ADASYN,Random Forest,0.90455,0.5137813564571074,0.8303303303303303,0.6347809450927874,0.8715588991947174,2.5
2318,4,100000,0.1,multivariate_normal 4 feat.,ADASYN,XGboost,0.8432,0.3819502074688796,0.9214214214214216,0.540041067761807,0.8779699041336637,2.5
2319,4,100000,0.1,multivariate_normal 4 feat.,ADASYN,Lightgbm,0.8421,0.3809034907597536,0.9284284284284284,0.5401863715783344,0.8804735187359339,2.5
2320,4,100000,0.1,multivariate_normal 4 feat.,RandomOverSampler,Logistic Regression,0.8904,0.4742021276595745,0.8923923923923924,0.6193122612018063,0.8912856307034731,2.5
2321,4,100000,0.1,multivariate_normal 4 feat.,RandomOverSampler,Decision Tree,0.92155,0.6076266934269945,0.6061061061061062,0.6068654472563267,0.7813332441429319,2.5
2322,4,100000,0.1,multivariate_normal 4 feat.,RandomOverSampler,Random Forest,0.9408,0.7108808290155441,0.6866866866866866,0.6985743380855397,0.8278450653742288,2.5
2323,4,100000,0.1,multivariate_normal 4 feat.,RandomOverSampler,XGboost,0.90225,0.5063403125921557,0.8593593593593594,0.637223974763407,0.883184845772336,2.5
2324,4,100000,0.1,multivariate_normal 4 feat.,RandomOverSampler,Lightgbm,0.8957,0.4878721058434399,0.8858858858858859,0.6292214717383576,0.8913375657626297,2.5
2325,4,100000,0.1,multivariate_normal 4 feat.,SMOTE,Logistic Regression,0.89215,0.4786117836965294,0.8903903903903904,0.6225721784776903,0.8913678426788081,2.5
2326,4,100000,0.1,multivariate_normal 4 feat.,SMOTE,Decision Tree,0.8945,0.4813084112149532,0.7217217217217218,0.577492991589908,0.8176989899576279,2.5
2327,4,100000,0.1,multivariate_normal 4 feat.,SMOTE,Random Forest,0.9235,0.5860294117647059,0.7977977977977978,0.675710046629928,0.8676245960436606,2.5
2328,4,100000,0.1,multivariate_normal 4 feat.,SMOTE,XGboost,0.89365,0.4821576763485477,0.8723723723723724,0.621058257616248,0.8841919633220601,2.5
2329,4,100000,0.1,multivariate_normal 4 feat.,SMOTE,Lightgbm,0.8934,0.4817239498090562,0.8838838838838838,0.623587570621469,0.8891700277101899,2.5
2330,4,100000,0.1,multivariate_normal 4 feat.,BorderlineSMOTE,Logistic Regression,0.87245,0.4343386369033484,0.9154154154154154,0.5891447898212272,0.8915483920761111,2.5
2331,4,100000,0.1,multivariate_normal 4 feat.,BorderlineSMOTE,Decision Tree,0.90355,0.5124234785740007,0.7122122122122122,0.596020942408377,0.8184991735430576,2.5
2332,4,100000,0.1,multivariate_normal 4 feat.,BorderlineSMOTE,Random Forest,0.91815,0.5620915032679739,0.8178178178178178,0.6662589194699285,0.873551726373635,2.5
2333,4,100000,0.1,multivariate_normal 4 feat.,BorderlineSMOTE,XGboost,0.87945,0.4481286109017834,0.8928928928928929,0.5967553102525507,0.8854254487795205,2.5
2334,4,100000,0.1,multivariate_normal 4 feat.,BorderlineSMOTE,Lightgbm,0.87535,0.4399126001456664,0.9069069069069068,0.592447278077489,0.8893772396994262,2.5
2335,4,100000,0.1,multivariate_normal 4 feat.,SVMSMOTE,Logistic Regression,0.89395,0.4832379394930499,0.8873873873873874,0.6257278983589201,0.8910328782287454,2.5
2336,4,100000,0.1,multivariate_normal 4 feat.,SVMSMOTE,Decision Tree,0.90995,0.536440991490936,0.7257257257257257,0.6168900233992768,0.8280611741616074,2.5
2337,4,100000,0.1,multivariate_normal 4 feat.,SVMSMOTE,Random Forest,0.92485,0.5910931174089069,0.8038038038038038,0.6812301166489926,0.8710442194221774,2.5
2338,4,100000,0.1,multivariate_normal 4 feat.,SVMSMOTE,XGboost,0.8974,0.4923814898419864,0.8733733733733734,0.629736557199567,0.8867200163167279,2.5
2339,4,100000,0.1,multivariate_normal 4 feat.,SVMSMOTE,Lightgbm,0.8959,0.4883913764510779,0.8843843843843844,0.6292735042735043,0.8907812378537854,2.5
2340,4,100000,0.01,multivariate_normal 4 feat.,Unbalanced,Logistic Regression,0.9919,0.7162162162162162,0.2731958762886597,0.3955223880597014,0.6360677957632332,2.5
2341,4,100000,0.01,multivariate_normal 4 feat.,Unbalanced,Decision Tree,0.9864,0.303030303030303,0.3092783505154639,0.3061224489795918,0.6511553824676684,2.5
2342,4,100000,0.01,multivariate_normal 4 feat.,Unbalanced,Random Forest,0.992,0.7428571428571429,0.268041237113402,0.393939393939394,0.6335662108014752,2.5
2343,4,100000,0.01,multivariate_normal 4 feat.,Unbalanced,XGboost,0.99185,0.691358024691358,0.2886597938144329,0.4072727272727272,0.6436987750249585,2.5
2344,4,100000,0.01,multivariate_normal 4 feat.,Unbalanced,Lightgbm,0.9911,0.5754716981132075,0.3144329896907216,0.4066666666666666,0.6560804754572965,2.5
2345,4,100000,0.01,multivariate_normal 4 feat.,ADASYN,Logistic Regression,0.8755,0.0654806964420893,0.8917525773195877,0.122002820874471,0.8835466915680035,2.5
2346,4,100000,0.01,multivariate_normal 4 feat.,ADASYN,Decision Tree,0.9629,0.1277173913043478,0.4845360824742268,0.2021505376344086,0.7260608313007305,2.5
2347,4,100000,0.01,multivariate_normal 4 feat.,ADASYN,Random Forest,0.96975,0.1773940345368916,0.5824742268041238,0.2719614921780986,0.7780087987499363,2.5
2348,4,100000,0.01,multivariate_normal 4 feat.,ADASYN,XGboost,0.92795,0.0911475409836065,0.7164948453608248,0.1617219313554392,0.8232580255280343,2.5
2349,4,100000,0.01,multivariate_normal 4 feat.,ADASYN,Lightgbm,0.90905,0.0822622107969151,0.8247422680412371,0.1496026180458158,0.8673090316274044,2.5
2350,4,100000,0.01,multivariate_normal 4 feat.,RandomOverSampler,Logistic Regression,0.88965,0.0729741196436147,0.8865979381443299,0.1348490787926303,0.8881389165628243,2.5
2351,4,100000,0.01,multivariate_normal 4 feat.,RandomOverSampler,Decision Tree,0.9867,0.3064516129032258,0.2938144329896907,0.3,0.6436506275823946,2.5
2352,4,100000,0.01,multivariate_normal 4 feat.,RandomOverSampler,Random Forest,0.991,0.5760869565217391,0.2731958762886597,0.3706293706293705,0.6356133880080075,2.5
2353,4,100000,0.01,multivariate_normal 4 feat.,RandomOverSampler,XGboost,0.9672,0.1642441860465116,0.5824742268041238,0.2562358276643991,0.7767213101101302,2.5
2354,4,100000,0.01,multivariate_normal 4 feat.,RandomOverSampler,Lightgbm,0.93855,0.1111945905334335,0.7628865979381443,0.1940983606557377,0.8515786115006283,2.5
2355,4,100000,0.01,multivariate_normal 4 feat.,SMOTE,Logistic Regression,0.89455,0.0757642888790429,0.8814432989690721,0.1395348837209302,0.8880608396289369,2.5
2356,4,100000,0.01,multivariate_normal 4 feat.,SMOTE,Decision Tree,0.9634,0.1284530386740331,0.4793814432989691,0.2026143790849673,0.7237612053412952,2.5
2357,4,100000,0.01,multivariate_normal 4 feat.,SMOTE,Random Forest,0.97135,0.1836393989983305,0.5670103092783505,0.2774274905422446,0.7711604106222106,2.5
2358,4,100000,0.01,multivariate_normal 4 feat.,SMOTE,XGboost,0.9356,0.1013119533527696,0.7164948453608248,0.177522349936143,0.8271204914474526,2.5
2359,4,100000,0.01,multivariate_normal 4 feat.,SMOTE,Lightgbm,0.92135,0.0922531046717918,0.8041237113402062,0.1655172413793103,0.8633109720994679,2.5
2360,4,100000,0.01,multivariate_normal 4 feat.,BorderlineSMOTE,Logistic Regression,0.9412,0.1246177370030581,0.8402061855670103,0.2170439414114514,0.8911977105760933,2.5
2361,4,100000,0.01,multivariate_normal 4 feat.,BorderlineSMOTE,Decision Tree,0.98005,0.225201072386059,0.4329896907216495,0.2962962962962963,0.7091990764019235,2.5
2362,4,100000,0.01,multivariate_normal 4 feat.,BorderlineSMOTE,Random Forest,0.9836,0.296969696969697,0.5051546391752577,0.3740458015267175,0.7467205085202755,2.5
2363,4,100000,0.01,multivariate_normal 4 feat.,BorderlineSMOTE,XGboost,0.97115,0.1886178861788618,0.5979381443298969,0.2867737948084055,0.7863718793950808,2.5
2364,4,100000,0.01,multivariate_normal 4 feat.,BorderlineSMOTE,Lightgbm,0.96585,0.1664392905866303,0.6288659793814433,0.2632146709816613,0.7990083708883385,2.5
2365,4,100000,0.01,multivariate_normal 4 feat.,SVMSMOTE,Logistic Regression,0.9535,0.1434108527131783,0.7628865979381443,0.2414355628058727,0.8591268292124327,2.5
2366,4,100000,0.01,multivariate_normal 4 feat.,SVMSMOTE,Decision Tree,0.9791,0.2185929648241206,0.4484536082474227,0.2939189189189189,0.716375647908423,2.5
2367,4,100000,0.01,multivariate_normal 4 feat.,SVMSMOTE,Random Forest,0.98345,0.2917933130699088,0.4948453608247423,0.3671128107074569,0.7415406244697275,2.5
2368,4,100000,0.01,multivariate_normal 4 feat.,SVMSMOTE,XGboost,0.9747,0.2056603773584905,0.5618556701030928,0.3011049723756905,0.7702997425543233,2.5
2369,4,100000,0.01,multivariate_normal 4 feat.,SVMSMOTE,Lightgbm,0.96935,0.1811263318112633,0.6134020618556701,0.2796709753231493,0.793119288021645,2.5
2370,4,100000,0.001,multivariate_normal 4 feat.,Unbalanced,Logistic Regression,0.99905,0.6666666666666666,0.1,0.1739130434782609,0.549974974974975,2.5
2371,4,100000,0.001,multivariate_normal 4 feat.,Unbalanced,Decision Tree,0.9983,0.1111111111111111,0.1,0.1052631578947368,0.5495995995995996,2.5
2372,4,100000,0.001,multivariate_normal 4 feat.,Unbalanced,Random Forest,0.99895,0.3333333333333333,0.05,0.0869565217391304,0.52494994994995,2.5
2373,4,100000,0.001,multivariate_normal 4 feat.,Unbalanced,XGboost,0.9989,0.375,0.15,0.2142857142857142,0.5748748748748748,2.5
2374,4,100000,0.001,multivariate_normal 4 feat.,Unbalanced,Lightgbm,0.9933,0.0403225806451612,0.25,0.0694444444444444,0.6220220220220221,2.5
2375,4,100000,0.001,multivariate_normal 4 feat.,ADASYN,Logistic Regression,0.90565,0.0084254870984728,0.8,0.0166753517457008,0.8528778778778778,2.5
2376,4,100000,0.001,multivariate_normal 4 feat.,ADASYN,Decision Tree,0.9928,0.0441176470588235,0.3,0.0769230769230769,0.6467467467467468,2.5
2377,4,100000,0.001,multivariate_normal 4 feat.,ADASYN,Random Forest,0.994,0.0454545454545454,0.25,0.0769230769230769,0.6223723723723723,2.5
2378,4,100000,0.001,multivariate_normal 4 feat.,ADASYN,XGboost,0.98335,0.0184615384615384,0.3,0.0347826086956521,0.642017017017017,2.5
2379,4,100000,0.001,multivariate_normal 4 feat.,ADASYN,Lightgbm,0.9735,0.0152091254752851,0.4,0.0293040293040293,0.687037037037037,2.5
2380,4,100000,0.001,multivariate_normal 4 feat.,RandomOverSampler,Logistic Regression,0.9014,0.0080645161290322,0.8,0.0159680638722554,0.8507507507507508,2.5
2381,4,100000,0.001,multivariate_normal 4 feat.,RandomOverSampler,Decision Tree,0.9985,0.1428571428571428,0.1,0.1176470588235294,0.5496996996996997,2.5
2382,4,100000,0.001,multivariate_normal 4 feat.,RandomOverSampler,Random Forest,0.99905,0.6666666666666666,0.1,0.1739130434782609,0.549974974974975,2.5
2383,4,100000,0.001,multivariate_normal 4 feat.,RandomOverSampler,XGboost,0.9986,0.2777777777777778,0.25,0.2631578947368421,0.6246746746746747,2.5
2384,4,100000,0.001,multivariate_normal 4 feat.,RandomOverSampler,Lightgbm,0.99775,0.1428571428571428,0.25,0.1818181818181818,0.6242492492492493,2.5
2385,4,100000,0.001,multivariate_normal 4 feat.,SMOTE,Logistic Regression,0.9088,0.008714596949891,0.8,0.0172413793103448,0.8544544544544544,2.5
2386,4,100000,0.001,multivariate_normal 4 feat.,SMOTE,Decision Tree,0.9925,0.0357142857142857,0.25,0.0625,0.6216216216216216,2.5
2387,4,100000,0.001,multivariate_normal 4 feat.,SMOTE,Random Forest,0.9945,0.05,0.25,0.0833333333333333,0.6226226226226227,2.5
2388,4,100000,0.001,multivariate_normal 4 feat.,SMOTE,XGboost,0.985,0.0205479452054794,0.3,0.0384615384615384,0.6428428428428429,2.5
2389,4,100000,0.001,multivariate_normal 4 feat.,SMOTE,Lightgbm,0.9745,0.0158102766798418,0.4,0.0304182509505703,0.6875375375375375,2.5
2390,4,100000,0.001,multivariate_normal 4 feat.,BorderlineSMOTE,Logistic Regression,0.97865,0.0234192037470726,0.5,0.0447427293064877,0.7395645645645645,2.5
2391,4,100000,0.001,multivariate_normal 4 feat.,BorderlineSMOTE,Decision Tree,0.9974,0.1,0.2,0.1333333333333333,0.5990990990990991,2.5
2392,4,100000,0.001,multivariate_normal 4 feat.,BorderlineSMOTE,Random Forest,0.9985,0.25,0.25,0.25,0.6246246246246246,2.5
2393,4,100000,0.001,multivariate_normal 4 feat.,BorderlineSMOTE,XGboost,0.9975,0.1428571428571428,0.3,0.1935483870967741,0.6490990990990991,2.5
2394,4,100000,0.001,multivariate_normal 4 feat.,BorderlineSMOTE,Lightgbm,0.9971,0.12,0.3,0.1714285714285714,0.648898898898899,2.5
2395,4,100000,0.001,multivariate_normal 4 feat.,SVMSMOTE,Logistic Regression,0.98215,0.0280112044817927,0.5,0.053050397877984,0.7413163163163163,2.5
2396,4,100000,0.001,multivariate_normal 4 feat.,SVMSMOTE,Decision Tree,0.9976,0.131578947368421,0.25,0.1724137931034483,0.6241741741741742,2.5
2397,4,100000,0.001,multivariate_normal 4 feat.,SVMSMOTE,Random Forest,0.9985,0.25,0.25,0.25,0.6246246246246246,2.5
2398,4,100000,0.001,multivariate_normal 4 feat.,SVMSMOTE,XGboost,0.9976,0.15,0.3,0.2,0.6491491491491492,2.5
2399,4,100000,0.001,multivariate_normal 4 feat.,SVMSMOTE,Lightgbm,0.99675,0.0909090909090909,0.25,0.1333333333333333,0.6237487487487487,2.5
2400,2,100000,0.1,multivariate_normal 2 feat.,Unbalanced,Logistic Regression,0.92845,0.7200622083981337,0.4636955433149725,0.5641181845872678,0.7218494380464214,2.0
2401,2,100000,0.1,multivariate_normal 2 feat.,Unbalanced,Decision Tree,0.8915,0.4569008470353762,0.4591887831747621,0.458041958041958,0.6993216592649903,2.0
2402,2,100000,0.1,multivariate_normal 2 feat.,Unbalanced,Random Forest,0.91945,0.6340277777777777,0.457185778668002,0.5312772766947919,0.7139564398533589,2.0
2403,2,100000,0.1,multivariate_normal 2 feat.,Unbalanced,XGboost,0.92715,0.7106084243369735,0.4561842764146219,0.5556572125648064,0.7177882999581303,2.0
2404,2,100000,0.1,multivariate_normal 2 feat.,Unbalanced,Lightgbm,0.9281,0.7145049884881044,0.4661992989484226,0.5642424242424243,0.7227680380761111,2.0
2405,2,100000,0.1,multivariate_normal 2 feat.,ADASYN,Logistic Regression,0.79585,0.3160493827160494,0.8973460190285428,0.4674579366114516,0.8409687380039677,2.0
2406,2,100000,0.1,multivariate_normal 2 feat.,ADASYN,Decision Tree,0.8059,0.2877730240936726,0.6399599399098648,0.3970177073625349,0.73213349992216,2.0
2407,2,100000,0.1,multivariate_normal 2 feat.,ADASYN,Random Forest,0.8259,0.3315180394826412,0.7315973960941412,0.4562773266708307,0.7839790013298569,2.0
2408,2,100000,0.1,multivariate_normal 2 feat.,ADASYN,XGboost,0.7888,0.3062467374282234,0.8813219829744617,0.4545454545454546,0.8299294467446879,2.0
2409,2,100000,0.1,multivariate_normal 2 feat.,ADASYN,Lightgbm,0.7856,0.3041545563344161,0.8908362543815723,0.4534794799898037,0.8323814110879145,2.0
2410,2,100000,0.1,multivariate_normal 2 feat.,RandomOverSampler,Logistic Regression,0.84105,0.3703947368421053,0.8457686529794692,0.515174622540796,0.8431476159414928,2.0
2411,2,100000,0.1,multivariate_normal 2 feat.,RandomOverSampler,Decision Tree,0.89275,0.4616977225672878,0.4466700050075112,0.4540595571392212,0.6944509276273461,2.0
2412,2,100000,0.1,multivariate_normal 2 feat.,RandomOverSampler,Random Forest,0.90715,0.5357873210633947,0.5247871807711567,0.530230204907665,0.7371755711665593,2.0
2413,2,100000,0.1,multivariate_normal 2 feat.,RandomOverSampler,XGboost,0.8551,0.3918886489080873,0.8177265898848273,0.5298507462686567,0.8384861355800851,2.0
2414,2,100000,0.1,multivariate_normal 2 feat.,RandomOverSampler,Lightgbm,0.8496,0.3819752509922951,0.8192288432648973,0.5210191082802548,0.8360988964422026,2.0
2415,2,100000,0.1,multivariate_normal 2 feat.,SMOTE,Logistic Regression,0.84185,0.371529308065227,0.8442663995993991,0.515990818668707,0.8429241790809304,2.0
2416,2,100000,0.1,multivariate_normal 2 feat.,SMOTE,Decision Tree,0.8321,0.3206851119894598,0.6094141211817726,0.4202348066298342,0.7331078826760944,2.0
2417,2,100000,0.1,multivariate_normal 2 feat.,SMOTE,Random Forest,0.8551,0.3762702554243339,0.686029043565348,0.4859879389854558,0.7799417005862067,2.0
2418,2,100000,0.1,multivariate_normal 2 feat.,SMOTE,XGboost,0.84465,0.3739782016348774,0.8247371056584877,0.5146070926417747,0.835797981257839,2.0
2419,2,100000,0.1,multivariate_normal 2 feat.,SMOTE,Lightgbm,0.8449,0.3757030371203599,0.8362543815723585,0.5184725240608506,0.8410567025342213,2.0
2420,2,100000,0.1,multivariate_normal 2 feat.,BorderlineSMOTE,Logistic Regression,0.82945,0.3548850574712643,0.8657986980470707,0.5034211675644199,0.8456083419691556,2.0
2421,2,100000,0.1,multivariate_normal 2 feat.,BorderlineSMOTE,Decision Tree,0.8548,0.3652303120356612,0.6154231347020531,0.4584110406564715,0.7483881212587087,2.0
2422,2,100000,0.1,multivariate_normal 2 feat.,BorderlineSMOTE,Random Forest,0.86505,0.4004537719795802,0.7070605908863294,0.5113163135976824,0.7948178586270785,2.0
2423,2,100000,0.1,multivariate_normal 2 feat.,BorderlineSMOTE,XGboost,0.8346,0.3582702702702702,0.829744616925388,0.5004530353367563,0.8324416024692484,2.0
2424,2,100000,0.1,multivariate_normal 2 feat.,BorderlineSMOTE,Lightgbm,0.8318,0.3561355504104399,0.8472709063595393,0.5014819205690576,0.8386773906346383,2.0
2425,2,100000,0.1,multivariate_normal 2 feat.,SVMSMOTE,Logistic Regression,0.85775,0.3972370334464372,0.8207310966449675,0.5353584844030704,0.8412937269593777,2.0
2426,2,100000,0.1,multivariate_normal 2 feat.,SVMSMOTE,Decision Tree,0.8639,0.3851030110935023,0.6084126189283926,0.4716614906832297,0.7503264005601247,2.0
2427,2,100000,0.1,multivariate_normal 2 feat.,SVMSMOTE,Random Forest,0.8764,0.4253379440427538,0.6775162744116174,0.522595596755504,0.7879888209807351,2.0
2428,2,100000,0.1,multivariate_normal 2 feat.,SVMSMOTE,XGboost,0.85855,0.397587395371738,0.8087130696044066,0.5330912691863343,0.8363956393958821,2.0
2429,2,100000,0.1,multivariate_normal 2 feat.,SVMSMOTE,Lightgbm,0.8527,0.387745445942749,0.8207310966449675,0.5266709511568124,0.8384886389184956,2.0
2430,2,100000,0.01,multivariate_normal 2 feat.,Unbalanced,Logistic Regression,0.99115,0.6818181818181818,0.081081081081081,0.144927536231884,0.5403639066773056,2.0
2431,2,100000,0.01,multivariate_normal 2 feat.,Unbalanced,Decision Tree,0.98415,0.15625,0.1621621621621621,0.1591511936339522,0.5769932688176443,2.0
2432,2,100000,0.01,multivariate_normal 2 feat.,Unbalanced,Random Forest,0.9907,0.4871794871794871,0.1027027027027027,0.1696428571428571,0.5508466831706802,2.0
2433,2,100000,0.01,multivariate_normal 2 feat.,Unbalanced,XGboost,0.9904,0.4054054054054054,0.081081081081081,0.1351351351351351,0.5399854055418022,2.0
2434,2,100000,0.01,multivariate_normal 2 feat.,Unbalanced,Lightgbm,0.9905,0.4509803921568627,0.1243243243243243,0.1949152542372881,0.5614556267092224,2.0
2435,2,100000,0.01,multivariate_normal 2 feat.,ADASYN,Logistic Regression,0.8244,0.0448700410396716,0.8864864864864865,0.0854166666666666,0.8551534123070839,2.0
2436,2,100000,0.01,multivariate_normal 2 feat.,ADASYN,Decision Tree,0.89725,0.0384995064165844,0.4216216216216216,0.0705563093622795,0.6616561300134352,2.0
2437,2,100000,0.01,multivariate_normal 2 feat.,ADASYN,Random Forest,0.9047,0.0492404400209533,0.5081081081081081,0.0897803247373448,0.708255416658142,2.0
2438,2,100000,0.01,multivariate_normal 2 feat.,ADASYN,XGboost,0.8684,0.0500183891136447,0.7351351351351352,0.09366391184573,0.8023896720338811,2.0
2439,2,100000,0.01,multivariate_normal 2 feat.,ADASYN,Lightgbm,0.85615,0.0483221476510067,0.7783783783783784,0.0909952606635071,0.8176272411700118,2.0
2440,2,100000,0.01,multivariate_normal 2 feat.,RandomOverSampler,Logistic Regression,0.84235,0.0489361702127659,0.8702702702702703,0.0926618705035971,0.8561797982691245,2.0
2441,2,100000,0.01,multivariate_normal 2 feat.,RandomOverSampler,Decision Tree,0.9863,0.193103448275862,0.1513513513513513,0.1696969696969697,0.5727233668187491,2.0
2442,2,100000,0.01,multivariate_normal 2 feat.,RandomOverSampler,Random Forest,0.9891,0.3146067415730337,0.1513513513513513,0.2043795620437956,0.5741364377246284,2.0
2443,2,100000,0.01,multivariate_normal 2 feat.,RandomOverSampler,XGboost,0.9392,0.080553295362083,0.5351351351351351,0.14002828854314,0.7390538153596442,2.0
2444,2,100000,0.01,multivariate_normal 2 feat.,RandomOverSampler,Lightgbm,0.89155,0.0587188612099644,0.7135135135135136,0.1085080147965474,0.8033628632417429,2.0
2445,2,100000,0.01,multivariate_normal 2 feat.,SMOTE,Logistic Regression,0.84215,0.048876745598057,0.8702702702702703,0.0925553319919517,0.8560788646329904,2.0
2446,2,100000,0.01,multivariate_normal 2 feat.,SMOTE,Decision Tree,0.903,0.038400841662283,0.3945945945945946,0.0699904122722914,0.6511706255839488,2.0
2447,2,100000,0.01,multivariate_normal 2 feat.,SMOTE,Random Forest,0.91355,0.0558112773302646,0.5243243243243243,0.1008840353614144,0.7207541379380894,2.0
2448,2,100000,0.01,multivariate_normal 2 feat.,SMOTE,XGboost,0.884,0.0553935860058309,0.7189189189189189,0.102861562258314,0.8022300877713444,2.0
2449,2,100000,0.01,multivariate_normal 2 feat.,SMOTE,Lightgbm,0.8719,0.0547021356313225,0.7891891891891892,0.102312543798178,0.8309307036029216,2.0
2450,2,100000,0.01,multivariate_normal 2 feat.,BorderlineSMOTE,Logistic Regression,0.92905,0.0842318059299191,0.6756756756756757,0.1497902935889754,0.8035456349612292,2.0
2451,2,100000,0.01,multivariate_normal 2 feat.,BorderlineSMOTE,Decision Tree,0.97265,0.1321138211382113,0.3513513513513513,0.1920236336779911,0.6649010100183453,2.0
2452,2,100000,0.01,multivariate_normal 2 feat.,BorderlineSMOTE,Random Forest,0.9727,0.1411530815109344,0.3837837837837838,0.2063953488372093,0.6809910591893938,2.0
2453,2,100000,0.01,multivariate_normal 2 feat.,BorderlineSMOTE,XGboost,0.9625,0.1187584345479082,0.4756756756756757,0.1900647948164146,0.7213604217389229,2.0
2454,2,100000,0.01,multivariate_normal 2 feat.,BorderlineSMOTE,Lightgbm,0.9559,0.1071025930101465,0.5135135135135135,0.1772388059701492,0.7367718968021769,2.0
2455,2,100000,0.01,multivariate_normal 2 feat.,SVMSMOTE,Logistic Regression,0.9456,0.1000885739592559,0.6108108108108108,0.1719939117199391,0.779768261827308,2.0
2456,2,100000,0.01,multivariate_normal 2 feat.,SVMSMOTE,Decision Tree,0.9733,0.1279317697228145,0.3243243243243243,0.1834862385321101,0.651841697867436,2.0
2457,2,100000,0.01,multivariate_normal 2 feat.,SVMSMOTE,Random Forest,0.97435,0.1495726495726495,0.3783783783783784,0.2143950995405819,0.6791462923938322,2.0
