,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
98,0.1,10000.0,35,Unbalanced,Random Forest,0.9465,0.9477977161500816,0.9937286202964652,0.9702198719732814,0.8017423589287205
99,0.1,10000.0,35,Unbalanced,XGboost,0.9505,0.952928297755884,0.992588369441277,0.9723540910360234,0.8214974367531589
100,0.1,10000.0,35,ADASYN,Logistic Regression,0.7765,0.9485243651338366,0.7879133409350056,0.8607910308315166,0.7415176460772588
101,0.1,10000.0,35,ADASYN,Decision Tree,0.7875,0.9444816053511705,0.8050171037628279,0.8691905201600493,0.7338093648895441
102,0.1,10000.0,35,ADASYN,Random Forest,0.94,0.9543937708565072,0.9783352337514253,0.9662162162162162,0.822500950209046
103,0.1,10000.0,35,ADASYN,XGboost,0.9175,0.9563469270534176,0.9492588369441277,0.9527896995708156,0.8201578737566166
104,0.1,10000.0,35,SMOTE,Logistic Regression,0.886,0.9498820754716981,0.9184720638540479,0.9339130434782608,0.7864718042847475
105,0.1,10000.0,35,SMOTE,Decision Tree,0.807,0.9373401534526854,0.8358038768529077,0.8836648583484027,0.7187149465565351
106,0.1,10000.0,35,SMOTE,Random Forest,0.946,0.9536934950385888,0.9863169897377423,0.969730941704036,0.8224267875517979
107,0.1,10000.0,35,SMOTE,XGboost,0.927,0.9552661381653454,0.9618015963511972,0.9585227272727274,0.8203316924845416
108,0.1,10000.0,35,BorderlineSMOTE,Logistic Regression,0.818,0.9507133592736705,0.8358038768529077,0.8895631067961165,0.7634303937110067
109,0.1,10000.0,35,BorderlineSMOTE,Decision Tree,0.814,0.9351385390428212,0.8466362599771949,0.8886894075403949,0.7139685364926626
110,0.1,10000.0,35,BorderlineSMOTE,Random Forest,0.939,0.9513274336283186,0.9806157354618016,0.9657495788882651,0.8114460791130146
111,0.1,10000.0,35,BorderlineSMOTE,XGboost,0.924,0.9566704675028507,0.9566704675028507,0.9566704675028507,0.8238636890359782
112,0.1,10000.0,40,Unbalanced,Logistic Regression,0.9415,0.9426855895196506,0.9930994824611846,0.9672360683281995,0.795400315943236
113,0.1,10000.0,40,Unbalanced,Decision Tree,0.8615,0.93,0.9091431857389304,0.9194533294562373,0.7266022442104613
114,0.1,10000.0,40,Unbalanced,Random Forest,0.9395,0.9391965255157437,0.9948246118458884,0.9662105557106953,0.7828529189497642
115,0.1,10000.0,40,Unbalanced,XGboost,0.9445,0.9452954048140044,0.9936745255894192,0.9688814129520605,0.8052663815686559
116,0.1,10000.0,40,ADASYN,Logistic Regression,0.7575,0.9497847919655668,0.7613571017826337,0.8451962974784553,0.7465789340330793
117,0.1,10000.0,40,ADASYN,Decision Tree,0.7685,0.919185282522996,0.80448533640023,0.8580190125728303,0.666610484292069
118,0.1,10000.0,40,ADASYN,Random Forest,0.9275,0.9472502805836139,0.9706728004600345,0.9588185174666289,0.8052597718775268
119,0.1,10000.0,40,ADASYN,XGboost,0.9025,0.9472769409038239,0.9401955146635997,0.9437229437229436,0.795768255416091
120,0.1,10000.0,40,SMOTE,Logistic Regression,0.8775,0.95,0.9068430132259919,0.9279199764636658,0.7944176751953714
121,0.1,10000.0,40,SMOTE,Decision Tree,0.8065,0.9300254452926209,0.8407130534790109,0.8831168831168832,0.7096285573908465
122,0.1,10000.0,40,SMOTE,Random Forest,0.9405,0.9470198675496688,0.9867740080506038,0.966488313151225,0.8094789580482904
123,0.1,10000.0,40,SMOTE,XGboost,0.922,0.9464184997179921,0.9649223691776884,0.9555808656036446,0.8004688474240933
124,0.1,10000.0,40,BorderlineSMOTE,Logistic Regression,0.82,0.9521311475409836,0.8349626221966647,0.8897058823529411,0.7776345678033134
125,0.1,10000.0,40,BorderlineSMOTE,Decision Tree,0.799,0.9228336495888678,0.8389879240943071,0.8789156626506024,0.6857774869513682
126,0.1,10000.0,40,BorderlineSMOTE,Random Forest,0.933,0.9465776293823038,0.9781483611270846,0.9621040723981902,0.8051661345865309
127,0.1,10000.0,40,BorderlineSMOTE,XGboost,0.9175,0.9486887115165337,0.9568717653824037,0.95276266819353,0.8060220895877536
128,0.1,10000.0,45,Unbalanced,Logistic Regression,0.932,0.9312602291325696,0.994175888177053,0.9616901408450704,0.7744731030991272
129,0.1,10000.0,45,Unbalanced,Decision Tree,0.8605,0.915606936416185,0.9225393127548049,0.9190600522193212,0.7033191263420667
130,0.1,10000.0,45,Unbalanced,Random Forest,0.931,0.928843020097773,0.9959231217239372,0.9612141652613828,0.7665127976110852
131,0.1,10000.0,45,Unbalanced,XGboost,0.9355,0.9348302300109529,0.994175888177053,0.9635901778154108,0.786840594265205
132,0.1,10000.0,45,ADASYN,Logistic Regression,0.8015,0.9429530201342282,0.8182877111240536,0.8762082943560962,0.7589671771167972
133,0.1,10000.0,45,ADASYN,Decision Tree,0.766,0.9166110740493663,0.8002329644729179,0.8544776119402986,0.6792684256993564
134,0.1,10000.0,45,ADASYN,Random Forest,0.9195,0.9400452488687783,0.9679673849737915,0.9538020086083214,0.7967045405434329
135,0.1,10000.0,45,ADASYN,XGboost,0.9015,0.9403244495944381,0.9452533488642982,0.9427824571594541,0.7906478758455767
136,0.1,10000.0,45,SMOTE,Logistic Regression,0.882,0.942089552238806,0.9190448456610367,0.9304245283018868,0.7881443309577268
137,0.1,10000.0,45,SMOTE,Decision Tree,0.8035,0.9270967741935484,0.836924868957484,0.8797061524334251,0.7188157913692014
138,0.1,10000.0,45,SMOTE,Random Forest,0.929,0.9406827084499161,0.9790331974373908,0.9594748858447488,0.8022374467752325
139,0.1,10000.0,45,SMOTE,XGboost,0.92,0.9430848036425725,0.965055329062318,0.9539435808865859,0.8058492193014768
140,0.1,10000.0,45,BorderlineSMOTE,Logistic Regression,0.8465,0.9422835633626098,0.8747815958066395,0.9072787677438839,0.7748466282920125
141,0.1,10000.0,45,BorderlineSMOTE,Decision Tree,0.8135,0.9231738035264484,0.8538147932440303,0.88714069591528,0.7113596934418032
142,0.1,10000.0,45,BorderlineSMOTE,Random Forest,0.927,0.9380925822643614,0.9796156086196856,0.9584045584045585,0.7936947301048959
143,0.1,10000.0,45,BorderlineSMOTE,XGboost,0.922,0.9422096317280453,0.9685497961560862,0.9551981619758759,0.8040628839437676
