,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
151,0.1,1000.0,35,ADASYN,XGboost,0.92,0.9491525423728814,0.96,0.9545454545454545,0.7999999999999999
152,0.1,1000.0,35,RandomOverSampler,Logistic Regression,0.86,0.9565217391304348,0.88,0.9166666666666666,0.7999999999999999
153,0.1,1000.0,35,RandomOverSampler,Decision Tree,0.895,0.9375,0.9428571428571428,0.9401709401709402,0.7514285714285714
154,0.1,1000.0,35,RandomOverSampler,Random Forest,0.945,0.9456521739130435,0.9942857142857143,0.9693593314763231,0.797142857142857
155,0.1,1000.0,35,RandomOverSampler,XGboost,0.945,0.9505494505494505,0.9885714285714285,0.9691876750700279,0.8142857142857143
156,0.1,1000.0,35,SMOTE,Logistic Regression,0.875,0.9573170731707317,0.8971428571428571,0.9262536873156343,0.8085714285714286
157,0.1,1000.0,35,SMOTE,Decision Tree,0.785,0.9285714285714286,0.8171428571428572,0.8693009118541034,0.6885714285714286
158,0.1,1000.0,35,SMOTE,Random Forest,0.95,0.9558011049723757,0.9885714285714285,0.9719101123595505,0.8342857142857141
159,0.1,1000.0,35,SMOTE,XGboost,0.935,0.9550561797752809,0.9714285714285714,0.9631728045325779,0.8257142857142857
160,0.1,1000.0,35,BorderlineSMOTE,Logistic Regression,0.89,0.9693251533742331,0.9028571428571428,0.9349112426035502,0.8514285714285714
161,0.1,1000.0,35,BorderlineSMOTE,Decision Tree,0.785,0.94,0.8057142857142857,0.8676923076923078,0.7228571428571428
162,0.1,1000.0,35,BorderlineSMOTE,Random Forest,0.94,0.9553072625698324,0.9771428571428571,0.9661016949152543,0.8285714285714285
163,0.1,1000.0,35,BorderlineSMOTE,XGboost,0.945,0.9555555555555556,0.9828571428571429,0.9690140845070423,0.8314285714285714
164,0.1,1000.0,35,SVMSMOTE,Logistic Regression,0.91,0.9644970414201184,0.9314285714285714,0.9476744186046512,0.8457142857142858
165,0.1,1000.0,35,SVMSMOTE,Decision Tree,0.865,0.9352941176470588,0.9085714285714286,0.9217391304347827,0.7342857142857144
166,0.1,1000.0,35,SVMSMOTE,Random Forest,0.94,0.9502762430939227,0.9828571428571429,0.9662921348314607,0.8114285714285714
167,0.1,1000.0,35,SVMSMOTE,XGboost,0.935,0.9550561797752809,0.9714285714285714,0.9631728045325779,0.8257142857142857
168,0.1,1000.0,40,Unbalanced,Logistic Regression,0.935,0.9281767955801105,1.0,0.9627507163323783,0.796875
169,0.1,1000.0,40,Unbalanced,Decision Tree,0.805,0.8909090909090909,0.875,0.8828828828828829,0.65625
170,0.1,1000.0,40,Unbalanced,Random Forest,0.905,0.8983957219251337,1.0,0.9464788732394367,0.703125
171,0.1,1000.0,40,Unbalanced,XGboost,0.91,0.9120879120879121,0.9880952380952381,0.9485714285714287,0.7440476190476191
172,0.1,1000.0,40,ADASYN,Logistic Regression,0.8,0.9266666666666666,0.8273809523809523,0.8742138364779874,0.7418154761904762
173,0.1,1000.0,40,ADASYN,Decision Tree,0.78,0.8827160493827161,0.8511904761904762,0.8666666666666667,0.6287202380952381
174,0.1,1000.0,40,ADASYN,Random Forest,0.9,0.9065934065934066,0.9821428571428571,0.9428571428571428,0.7254464285714286
175,0.1,1000.0,40,ADASYN,XGboost,0.915,0.9364161849710982,0.9642857142857143,0.9501466275659823,0.8102678571428572
176,0.1,1000.0,40,RandomOverSampler,Logistic Regression,0.88,0.9337349397590361,0.9226190476190477,0.9281437125748503,0.7894345238095238
177,0.1,1000.0,40,RandomOverSampler,Decision Tree,0.82,0.888235294117647,0.8988095238095238,0.893491124260355,0.6525297619047619
178,0.1,1000.0,40,RandomOverSampler,Random Forest,0.9,0.8936170212765957,1.0,0.9438202247191011,0.6875
179,0.1,1000.0,40,RandomOverSampler,XGboost,0.92,0.9130434782608695,1.0,0.9545454545454545,0.75
180,0.1,1000.0,40,SMOTE,Logistic Regression,0.865,0.9325153374233128,0.9047619047619048,0.9184290030211482,0.7805059523809523
181,0.1,1000.0,40,SMOTE,Decision Tree,0.805,0.910828025477707,0.8511904761904762,0.88,0.706845238095238
182,0.1,1000.0,40,SMOTE,Random Forest,0.915,0.9171270718232044,0.9880952380952381,0.9512893982808023,0.7596726190476191
183,0.1,1000.0,40,SMOTE,XGboost,0.91,0.9213483146067416,0.9761904761904762,0.9479768786127167,0.769345238095238
184,0.1,1000.0,40,BorderlineSMOTE,Logistic Regression,0.85,0.9259259259259259,0.8928571428571429,0.9090909090909091,0.7589285714285714
