,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
114,0.1,10000.0,20,SMOTE,Lightgbm,0.939,0.940123111359821,0.9911504424778761,0.96496266513498,0.8201653851733642
115,0.1,10000.0,20,BorderlineSMOTE,Logistic Regression,0.928,0.9268024215740231,0.9935103244837759,0.958997722095672,0.778722375356642
116,0.1,10000.0,20,BorderlineSMOTE,Decision Tree,0.8675,0.925089179548157,0.9179941002949853,0.9215279834172343,0.7524396730983124
117,0.1,10000.0,20,BorderlineSMOTE,Random Forest,0.9385,0.9381270903010034,0.9929203539823008,0.9647463456577816,0.8144929638763962
118,0.1,10000.0,20,BorderlineSMOTE,XGboost,0.939,0.9391401451702959,0.9923303834808259,0.9650028686173263,0.817476667150249
119,0.1,10000.0,20,BorderlineSMOTE,Lightgbm,0.939,0.940123111359821,0.9911504424778761,0.96496266513498,0.8201653851733642
120,0.1,10000.0,20,SVMSMOTE,Logistic Regression,0.928,0.9268024215740231,0.9935103244837759,0.958997722095672,0.778722375356642
121,0.1,10000.0,20,SVMSMOTE,Decision Tree,0.8675,0.925089179548157,0.9179941002949853,0.9215279834172343,0.7524396730983124
122,0.1,10000.0,20,SVMSMOTE,Random Forest,0.9385,0.9381270903010034,0.9929203539823008,0.9647463456577816,0.8144929638763962
123,0.1,10000.0,20,SVMSMOTE,XGboost,0.939,0.9391401451702959,0.9923303834808259,0.9650028686173263,0.817476667150249
124,0.1,10000.0,20,SVMSMOTE,Lightgbm,0.939,0.940123111359821,0.9911504424778761,0.96496266513498,0.8201653851733642
125,0.1,10000.0,100,ADASYN,Logistic Regression,0.9375,0.9374654122855561,0.9929660023446659,0.964417876458867,0.8043061304240335
126,0.1,10000.0,100,ADASYN,Decision Tree,0.835,0.9047058823529411,0.9015240328253223,0.903112155020552,0.6752518123310285
127,0.1,10000.0,100,ADASYN,Random Forest,0.9055,0.9023872679045093,0.9970691676436108,0.9473684210526316,0.6856094137537782
128,0.1,10000.0,100,ADASYN,XGboost,0.9375,0.9364991717283269,0.9941383352872216,0.9644583451805516,0.8014909363510937
129,0.1,10000.0,100,ADASYN,Lightgbm,0.9345,0.9324546952224053,0.9953106682297772,0.9628579529345053,0.7884716606455009
130,0.1,10000.0,100,RandomOverSampler,Logistic Regression,0.9375,0.9374654122855561,0.9929660023446659,0.964417876458867,0.8043061304240335
131,0.1,10000.0,100,RandomOverSampler,Decision Tree,0.835,0.9047058823529411,0.9015240328253223,0.903112155020552,0.6752518123310285
132,0.1,10000.0,100,RandomOverSampler,Random Forest,0.9055,0.9023872679045093,0.9970691676436108,0.9473684210526316,0.6856094137537782
133,0.1,10000.0,100,RandomOverSampler,XGboost,0.9375,0.9364991717283269,0.9941383352872216,0.9644583451805516,0.8014909363510937
134,0.1,10000.0,100,RandomOverSampler,Lightgbm,0.9345,0.9324546952224053,0.9953106682297772,0.9628579529345053,0.7884716606455009
135,0.1,10000.0,100,SMOTE,Logistic Regression,0.9375,0.9374654122855561,0.9929660023446659,0.964417876458867,0.8043061304240335
136,0.1,10000.0,100,SMOTE,Decision Tree,0.835,0.9047058823529411,0.9015240328253223,0.903112155020552,0.6752518123310285
137,0.1,10000.0,100,SMOTE,Random Forest,0.9055,0.9023872679045093,0.9970691676436108,0.9473684210526316,0.6856094137537782
138,0.1,10000.0,100,SMOTE,XGboost,0.9375,0.9364991717283269,0.9941383352872216,0.9644583451805516,0.8014909363510937
139,0.1,10000.0,100,SMOTE,Lightgbm,0.9345,0.9324546952224053,0.9953106682297772,0.9628579529345053,0.7884716606455009
140,0.1,10000.0,100,BorderlineSMOTE,Logistic Regression,0.9375,0.9374654122855561,0.9929660023446659,0.964417876458867,0.8043061304240335
141,0.1,10000.0,100,BorderlineSMOTE,Decision Tree,0.835,0.9047058823529411,0.9015240328253223,0.903112155020552,0.6752518123310285
142,0.1,10000.0,100,BorderlineSMOTE,Random Forest,0.9055,0.9023872679045093,0.9970691676436108,0.9473684210526316,0.6856094137537782
143,0.1,10000.0,100,BorderlineSMOTE,XGboost,0.9375,0.9364991717283269,0.9941383352872216,0.9644583451805516,0.8014909363510937
144,0.1,10000.0,100,BorderlineSMOTE,Lightgbm,0.9345,0.9324546952224053,0.9953106682297772,0.9628579529345053,0.7884716606455009
145,0.1,10000.0,100,SVMSMOTE,Logistic Regression,0.9375,0.9374654122855561,0.9929660023446659,0.964417876458867,0.8043061304240335
146,0.1,10000.0,100,SVMSMOTE,Decision Tree,0.835,0.9047058823529411,0.9015240328253223,0.903112155020552,0.6752518123310285
147,0.1,10000.0,100,SVMSMOTE,Random Forest,0.9055,0.9023872679045093,0.9970691676436108,0.9473684210526316,0.6856094137537782
148,0.1,10000.0,100,SVMSMOTE,XGboost,0.9375,0.9364991717283269,0.9941383352872216,0.9644583451805516,0.8014909363510937
149,0.1,10000.0,100,SVMSMOTE,Lightgbm,0.9345,0.9324546952224053,0.9953106682297772,0.9628579529345053,0.7884716606455009
150,0.1,100000.0,10,ADASYN,Logistic Regression,0.9298,0.9316090389327525,0.9914237700643217,0.9605861546235471,0.7667654759909651
151,0.1,100000.0,10,ADASYN,Decision Tree,0.8845,0.9387144115057235,0.9266384655502115,0.9326373498191998,0.7730166443682518
152,0.1,100000.0,10,ADASYN,Random Forest,0.94295,0.9465255458273302,0.9898012400764907,0.9676798005835199,0.8189983232828679
153,0.1,100000.0,10,ADASYN,XGboost,0.94235,0.9455511288180611,0.9902068725734484,0.9673639219904329,0.8157377782480804
154,0.1,100000.0,10,ADASYN,Lightgbm,0.94215,0.9457364341085271,0.9897432925769253,0.967239573010165,0.8162351169410329
155,0.1,100000.0,10,RandomOverSampler,Logistic Regression,0.9298,0.9316090389327525,0.9914237700643217,0.9605861546235471,0.7667654759909651
156,0.1,100000.0,10,RandomOverSampler,Decision Tree,0.8845,0.9387144115057235,0.9266384655502115,0.9326373498191998,0.7730166443682518
157,0.1,100000.0,10,RandomOverSampler,Random Forest,0.94295,0.9465255458273302,0.9898012400764907,0.9676798005835199,0.8189983232828679
158,0.1,100000.0,10,RandomOverSampler,XGboost,0.94235,0.9455511288180611,0.9902068725734484,0.9673639219904329,0.8157377782480804
159,0.1,100000.0,10,RandomOverSampler,Lightgbm,0.94215,0.9457364341085271,0.9897432925769253,0.967239573010165,0.8162351169410329
160,0.1,100000.0,10,SMOTE,Logistic Regression,0.9298,0.9316090389327525,0.9914237700643217,0.9605861546235471,0.7667654759909651
161,0.1,100000.0,10,SMOTE,Decision Tree,0.8845,0.9387144115057235,0.9266384655502115,0.9326373498191998,0.7730166443682518
162,0.1,100000.0,10,SMOTE,Random Forest,0.94295,0.9465255458273302,0.9898012400764907,0.9676798005835199,0.8189983232828679
163,0.1,100000.0,10,SMOTE,XGboost,0.94235,0.9455511288180611,0.9902068725734484,0.9673639219904329,0.8157377782480804
164,0.1,100000.0,10,SMOTE,Lightgbm,0.94215,0.9457364341085271,0.9897432925769253,0.967239573010165,0.8162351169410329
165,0.1,100000.0,10,BorderlineSMOTE,Logistic Regression,0.9298,0.9316090389327525,0.9914237700643217,0.9605861546235471,0.7667654759909651
166,0.1,100000.0,10,BorderlineSMOTE,Decision Tree,0.8845,0.9387144115057235,0.9266384655502115,0.9326373498191998,0.7730166443682518
167,0.1,100000.0,10,BorderlineSMOTE,Random Forest,0.94295,0.9465255458273302,0.9898012400764907,0.9676798005835199,0.8189983232828679
168,0.1,100000.0,10,BorderlineSMOTE,XGboost,0.94235,0.9455511288180611,0.9902068725734484,0.9673639219904329,0.8157377782480804
169,0.1,100000.0,10,BorderlineSMOTE,Lightgbm,0.94215,0.9457364341085271,0.9897432925769253,0.967239573010165,0.8162351169410329
170,0.1,100000.0,10,SVMSMOTE,Logistic Regression,0.9298,0.9316090389327525,0.9914237700643217,0.9605861546235471,0.7667654759909651
171,0.1,100000.0,10,SVMSMOTE,Decision Tree,0.8845,0.9387144115057235,0.9266384655502115,0.9326373498191998,0.7730166443682518
172,0.1,100000.0,10,SVMSMOTE,Random Forest,0.94295,0.9465255458273302,0.9898012400764907,0.9676798005835199,0.8189983232828679
173,0.1,100000.0,10,SVMSMOTE,XGboost,0.94235,0.9455511288180611,0.9902068725734484,0.9673639219904329,0.8157377782480804
174,0.1,100000.0,10,SVMSMOTE,Lightgbm,0.94215,0.9457364341085271,0.9897432925769253,0.967239573010165,0.8162351169410329
175,0.1,100000.0,20,ADASYN,Logistic Regression,0.9231,0.9214608920491273,0.9953450482951239,0.956979020979021,0.7386106904588625
176,0.1,100000.0,20,ADASYN,Decision Tree,0.87555,0.9319851860560814,0.9224950541138136,0.9272158376465772,0.755668280432884
177,0.1,100000.0,20,ADASYN,Random Forest,0.9396,0.9398260295089187,0.9933085069242407,0.9658274398868457,0.8024467197023477
178,0.1,100000.0,20,ADASYN,XGboost,0.9388,0.9404039289261671,0.9916210869312231,0.9653336354367281,0.8039128888813897
179,0.1,100000.0,20,ADASYN,Lightgbm,0.93945,0.9402039129236704,0.9926684510648202,0.9657241515949166,0.8035481558806687
180,0.1,100000.0,20,RandomOverSampler,Logistic Regression,0.9231,0.9214608920491273,0.9953450482951239,0.956979020979021,0.7386106904588625
181,0.1,100000.0,20,RandomOverSampler,Decision Tree,0.87555,0.9319851860560814,0.9224950541138136,0.9272158376465772,0.755668280432884
182,0.1,100000.0,20,RandomOverSampler,Random Forest,0.9396,0.9398260295089187,0.9933085069242407,0.9658274398868457,0.8024467197023477
183,0.1,100000.0,20,RandomOverSampler,XGboost,0.9388,0.9404039289261671,0.9916210869312231,0.9653336354367281,0.8039128888813897
184,0.1,100000.0,20,RandomOverSampler,Lightgbm,0.93945,0.9402039129236704,0.9926684510648202,0.9657241515949166,0.8035481558806687
185,0.1,100000.0,20,SMOTE,Logistic Regression,0.9231,0.9214608920491273,0.9953450482951239,0.956979020979021,0.7386106904588625
186,0.1,100000.0,20,SMOTE,Decision Tree,0.87555,0.9319851860560814,0.9224950541138136,0.9272158376465772,0.755668280432884
187,0.1,100000.0,20,SMOTE,Random Forest,0.9396,0.9398260295089187,0.9933085069242407,0.9658274398868457,0.8024467197023477
188,0.1,100000.0,20,SMOTE,XGboost,0.9388,0.9404039289261671,0.9916210869312231,0.9653336354367281,0.8039128888813897
189,0.1,100000.0,20,SMOTE,Lightgbm,0.93945,0.9402039129236704,0.9926684510648202,0.9657241515949166,0.8035481558806687
190,0.1,100000.0,20,BorderlineSMOTE,Logistic Regression,0.9231,0.9214608920491273,0.9953450482951239,0.956979020979021,0.7386106904588625
191,0.1,100000.0,20,BorderlineSMOTE,Decision Tree,0.87555,0.9319851860560814,0.9224950541138136,0.9272158376465772,0.755668280432884
192,0.1,100000.0,20,BorderlineSMOTE,Random Forest,0.9396,0.9398260295089187,0.9933085069242407,0.9658274398868457,0.8024467197023477
193,0.1,100000.0,20,BorderlineSMOTE,XGboost,0.9388,0.9404039289261671,0.9916210869312231,0.9653336354367281,0.8039128888813897
194,0.1,100000.0,20,BorderlineSMOTE,Lightgbm,0.93945,0.9402039129236704,0.9926684510648202,0.9657241515949166,0.8035481558806687
195,0.1,100000.0,20,SVMSMOTE,Logistic Regression,0.9231,0.9214608920491273,0.9953450482951239,0.956979020979021,0.7386106904588625
196,0.1,100000.0,20,SVMSMOTE,Decision Tree,0.87555,0.9319851860560814,0.9224950541138136,0.9272158376465772,0.755668280432884
197,0.1,100000.0,20,SVMSMOTE,Random Forest,0.9396,0.9398260295089187,0.9933085069242407,0.9658274398868457,0.8024467197023477
198,0.1,100000.0,20,SVMSMOTE,XGboost,0.9388,0.9404039289261671,0.9916210869312231,0.9653336354367281,0.8039128888813897
199,0.1,100000.0,20,SVMSMOTE,Lightgbm,0.93945,0.9402039129236704,0.9926684510648202,0.9657241515949166,0.8035481558806687
200,0.1,100000.0,100,ADASYN,Logistic Regression,0.94185,0.9419493155956242,0.9937942234079573,0.9671774899105354,0.805454037012173
201,0.1,100000.0,100,ADASYN,Decision Tree,0.85655,0.924107406314547,0.9081893051850133,0.9160792113961447,0.7209546961022963
202,0.1,100000.0,100,ADASYN,Random Forest,0.9353,0.9344557044785877,0.9947221900011599,0.9636476008540283,0.7792682741158808
203,0.1,100000.0,100,ADASYN,XGboost,0.9464,0.9473771580345286,0.992982252638905,0.969643767344396,0.8240835846225707
204,0.1,100000.0,100,ADASYN,Lightgbm,0.9459,0.9462609079863029,0.993678227583807,0.9693900645015276,0.820443174705609
