,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
82,0.05,1000.0,10,RandomOverSampler,Random Forest,0.88,0.9057591623036649,0.9664804469273743,0.9351351351351351,0.5546687948922586
83,0.05,1000.0,10,RandomOverSampler,XGboost,0.88,0.9144385026737968,0.9553072625698324,0.9344262295081966,0.5967012503325353
84,0.05,1000.0,10,SMOTE,Logistic Regression,0.79,0.9308176100628931,0.8268156424581006,0.8757396449704142,0.6515030593242883
85,0.05,1000.0,10,SMOTE,Decision Tree,0.82,0.9132947976878613,0.88268156424581,0.8977272727272727,0.5841979249800477
86,0.05,1000.0,10,SMOTE,Random Forest,0.845,0.9065934065934066,0.9217877094972067,0.9141274238227146,0.5561319499866986
87,0.05,1000.0,10,SMOTE,XGboost,0.855,0.9213483146067416,0.9162011173184358,0.9187675070028011,0.6247672253258847
88,0.05,1000.0,10,BorderlineSMOTE,Logistic Regression,0.725,0.9246575342465754,0.7541899441340782,0.8307692307692308,0.6151902101622773
89,0.05,1000.0,10,BorderlineSMOTE,Decision Tree,0.815,0.9034090909090909,0.888268156424581,0.895774647887324,0.5393721734503858
90,0.05,1000.0,10,BorderlineSMOTE,Random Forest,0.84,0.9016393442622951,0.9217877094972067,0.9116022099447513,0.5323224261771748
91,0.05,1000.0,10,BorderlineSMOTE,XGboost,0.865,0.9175824175824175,0.9329608938547486,0.925207756232687,0.6093375897845171
92,0.05,1000.0,10,SVMSMOTE,Logistic Regression,0.86,0.9265536723163842,0.9162011173184358,0.9213483146067416,0.6485767491354084
93,0.05,1000.0,10,SVMSMOTE,Decision Tree,0.845,0.9021739130434783,0.9273743016759777,0.9146005509641874,0.5351157222665603
94,0.05,1000.0,10,SVMSMOTE,Random Forest,0.88,0.9144385026737968,0.9553072625698324,0.9344262295081966,0.5967012503325353
95,0.05,1000.0,10,SVMSMOTE,XGboost,0.86,0.912568306010929,0.9329608938547486,0.9226519337016574,0.5855280659749933
96,0.03,1000.0,10,Unbalanced,Logistic Regression,0.92,0.9187817258883249,1.0,0.9576719576719577,0.5789473684210527
97,0.03,1000.0,10,Unbalanced,Decision Tree,0.875,0.9193548387096774,0.9447513812154696,0.9318801089918257,0.5776388485024716
98,0.03,1000.0,10,Unbalanced,Random Forest,0.92,0.9187817258883249,1.0,0.9576719576719577,0.5789473684210527
99,0.03,1000.0,10,Unbalanced,XGboost,0.915,0.9226804123711341,0.988950276243094,0.9546666666666667,0.5997382960162838
100,0.03,1000.0,10,ADASYN,Logistic Regression,0.67,0.9259259259259259,0.6906077348066298,0.7911392405063291,0.5821459726664728
101,0.03,1000.0,10,ADASYN,Decision Tree,0.795,0.9117647058823529,0.856353591160221,0.8831908831908831,0.5334399534748473
102,0.03,1000.0,10,ADASYN,Random Forest,0.825,0.9101123595505618,0.8950276243093923,0.902506963788301,0.5264611805757489
103,0.03,1000.0,10,ADASYN,XGboost,0.825,0.9195402298850575,0.8839779005524862,0.9014084507042253,0.5735678976446641
104,0.03,1000.0,10,RandomOverSampler,Logistic Regression,0.75,0.9337748344370861,0.7790055248618785,0.8493975903614458,0.6263448676940973
